lpa_name,borough,actual_completion_date,development_type
Croydon,Croydon,31/03/2014,New Build
Barnet,Barnet,23/09/2014,Conversion
Lambeth,Lambeth,28/01/2014,Conversion
Bexley,Bexley,06/05/2014,New Build
Sutton,Sutton,30/09/2014,New Build
Enfield,Enfield,30/09/2014,Conversion
Westminster,Westminster,31/03/2014,New Build
Westminster,Westminster,31/03/2014,Conversion
Bromley,Bromley,31/10/2014,New Build
Ealing,Ealing,20/05/2014,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2014,Conversion
Southwark,Southwark,01/05/2014,New Build
Bromley,Bromley,22/10/2014,Conversion
Bromley,Bromley,27/10/2014,Conversion
Southwark,Southwark,09/04/2014,New Build
Croydon,Croydon,31/03/2014,Conversion
Westminster,Westminster,31/03/2014,Conversion
Westminster,Westminster,31/03/2014,Conversion
Richmond,Richmond upon Thames,01/09/2014,Conversion
Lambeth,Lambeth,20/06/2014,Conversion
Newham,Newham,31/03/2014,New Build
Richmond,Richmond upon Thames,08/05/2014,Conversion
Lambeth,Lambeth,01/09/2014,New Build
Southwark,Southwark,16/05/2014,Conversion
Westminster,Westminster,01/06/2014,Conversion
Bexley,Bexley,30/06/2014,New Build
Newham,Newham,09/09/2014,Conversion
Croydon,Croydon,14/02/2014,New Build
Westminster,Westminster,31/03/2014,Conversion
Lambeth,Lambeth,01/09/2014,New Build
Enfield,Enfield,16/09/2014,Conversion
Kingston,Kingston upon Thames,21/11/2014,Conversion
Enfield,Enfield,05/06/2014,Conversion
Lambeth,Lambeth,07/05/2014,Conversion
Ealing,Ealing,05/06/2014,New Build
Sutton,Sutton,17/01/2014,Conversion
Lambeth,Lambeth,01/05/2014,Conversion
Southwark,Southwark,01/06/2014,Conversion
Barnet,Barnet,23/10/2014,New Build
Enfield,Enfield,10/12/2014,Conversion
Lambeth,Lambeth,25/11/2014,Conversion
Enfield,Enfield,10/09/2014,New Build
Bromley,Bromley,21/08/2014,Conversion
Southwark,Southwark,06/06/2014,New Build
Bexley,Bexley,23/07/2014,New Build
Lambeth,Lambeth,10/09/2014,New Build
Enfield,Enfield,24/06/2014,New Build
Sutton,Sutton,31/03/2014,Conversion
Ealing,Ealing,23/07/2014,New Build
Bexley,Bexley,19/08/2014,New Build
Bexley,Bexley,31/07/2014,Conversion
Southwark,Southwark,03/03/2014,Conversion
Croydon,Croydon,18/11/2014,New Build
Camden,Camden,13/08/2014,New Build
Tower Hamlets,Tower Hamlets,04/06/2014,New Build
Hackney,Hackney,18/03/2014,Conversion
Camden,Camden,19/03/2014,Conversion
Tower Hamlets,Tower Hamlets,22/09/2014,New Build
Havering,Havering,27/11/2014,New Build
Wandsworth,Wandsworth,31/08/2014,New Build
Brent,Brent,04/07/2014,Conversion
City of London,City of London,30/09/2014,New Build
Camden,Camden,23/06/2014,New Build
Wandsworth,Wandsworth,31/03/2014,Conversion
Redbridge,Redbridge,25/03/2014,New Build
Hackney,Hackney,24/03/2014,Conversion
Camden,Camden,01/04/2014,Conversion
Tower Hamlets,Tower Hamlets,15/04/2014,New Build
Hackney,Hackney,19/09/2014,Conversion
Hackney,Hackney,01/06/2014,Conversion
Lewisham,Lewisham,10/06/2014,New Build
Brent,Brent,25/05/2014,Conversion
Hillingdon,Hillingdon,01/04/2014,New Build
Hackney,Hackney,06/06/2014,New Build
Hackney,Hackney,15/09/2014,Conversion
Lewisham,Lewisham,28/10/2014,Conversion
Camden,Camden,23/05/2014,Conversion
Lewisham,Lewisham,01/11/2014,Conversion
Camden,Camden,03/07/2014,Conversion
Redbridge,Redbridge,19/09/2014,New Build
Camden,Camden,01/10/2014,Conversion
LLDC,Newham,31/03/2014,New Build
Havering,Havering,11/07/2014,New Build
Lewisham,Lewisham,15/02/2014,New Build
Camden,Camden,01/07/2014,New Build
Sutton,Sutton,10/06/2014,New Build
Lambeth,Lambeth,27/06/2014,Conversion
Westminster,Westminster,31/03/2014,Conversion
Ealing,Ealing,20/10/2014,Conversion
Barnet,Barnet,31/01/2014,Conversion
Croydon,Croydon,09/07/2014,New Build
Barnet,Barnet,01/01/2014,New Build
Hammersmith & Fulham,Hammersmith and Fulham,20/10/2014,New Build
Sutton,Sutton,12/08/2014,New Build
Croydon,Croydon,14/05/2014,New Build
Croydon,Croydon,28/10/2014,New Build
Sutton,Sutton,30/09/2014,New Build
Bromley,Bromley,25/07/2014,New Build
Westminster,Westminster,31/03/2014,New Build
Westminster,Westminster,31/03/2014,Conversion
Ealing,Ealing,08/05/2014,Conversion
Croydon,Croydon,10/12/2014,New Build
Bromley,Bromley,21/01/2014,New Build
Richmond,Richmond upon Thames,31/10/2014,New Build
Westminster,Westminster,31/03/2014,Conversion
Westminster,Westminster,31/03/2014,Conversion
Barnet,Barnet,12/06/2014,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,01/01/2014,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,13/10/2014,Conversion
Newham,Newham,15/12/2014,Conversion
Westminster,Westminster,31/03/2014,New Build
Lambeth,Lambeth,01/03/2014,New Build
Barnet,Barnet,26/03/2014,New Build
Enfield,Enfield,16/06/2014,New Build
Croydon,Croydon,31/03/2014,New Build
Bromley,Bromley,30/09/2014,New Build
Richmond,Richmond upon Thames,30/04/2014,New Build
Bexley,Bexley,13/06/2014,New Build
Bexley,Bexley,30/10/2014,New Build
Ealing,Ealing,01/03/2014,New Build
Hammersmith & Fulham,Hammersmith and Fulham,12/11/2014,Conversion
Westminster,Westminster,01/09/2014,New Build
Lambeth,Lambeth,06/05/2014,Conversion
Ealing,Ealing,11/06/2014,New Build
Sutton,Sutton,01/09/2014,New Build
Bexley,Bexley,13/08/2014,New Build
Barnet,Barnet,05/11/2014,New Build
Bromley,Bromley,03/03/2014,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,01/03/2014,Conversion
Southwark,Southwark,02/03/2014,New Build
Lambeth,Lambeth,17/03/2014,Conversion
Enfield,Enfield,31/07/2014,New Build
Barnet,Barnet,01/08/2014,Conversion
Lambeth,Lambeth,13/10/2014,New Build
Ealing,Ealing,01/05/2014,Conversion
Newham,Newham,31/03/2014,Conversion
Southwark,Southwark,21/10/2014,Conversion
Southwark,Southwark,07/06/2014,New Build
Croydon,Croydon,27/06/2014,New Build
Sutton,Sutton,30/11/2014,New Build
Lambeth,Lambeth,01/04/2014,New Build
Bexley,Bexley,20/08/2014,New Build
Lambeth,Lambeth,01/11/2014,New Build
Southwark,Southwark,15/01/2014,New Build
Southwark,Southwark,03/04/2014,New Build
Hammersmith & Fulham,Hammersmith and Fulham,03/03/2014,Conversion
Kingston,Kingston upon Thames,17/04/2014,New Build
Sutton,Sutton,01/09/2014,New Build
Lambeth,Lambeth,03/10/2014,Conversion
Barnet,Barnet,12/06/2014,Conversion
Ealing,Ealing,19/03/2014,New Build
Ealing,Ealing,10/01/2014,New Build
Hammersmith & Fulham,Hammersmith and Fulham,10/11/2014,Conversion
Westminster,Westminster,31/03/2014,New Build
Enfield,Enfield,31/12/2014,Conversion
Ealing,Ealing,30/11/2014,New Build
Croydon,Croydon,18/02/2014,Conversion
Ealing,Ealing,01/09/2014,New Build
Croydon,Croydon,27/06/2014,New Build
Hammersmith & Fulham,Hammersmith and Fulham,07/11/2014,Conversion
Westminster,Westminster,31/03/2014,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,07/03/2014,New Build
Sutton,Sutton,30/01/2014,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,18/12/2014,Conversion
Ealing,Ealing,03/09/2014,Conversion
Barnet,Barnet,20/07/2014,Conversion
Richmond,Richmond upon Thames,01/09/2014,New Build
Ealing,Ealing,13/06/2014,New Build
Lambeth,Lambeth,19/02/2014,Conversion
Enfield,Enfield,30/09/2014,New Build
Croydon,Croydon,01/10/2014,New Build
Kingston,Kingston upon Thames,08/04/2014,New Build
Croydon,Croydon,27/06/2014,New Build
Enfield,Enfield,11/02/2014,New Build
Southwark,Southwark,06/06/2014,New Build
Hammersmith & Fulham,Hammersmith and Fulham,30/04/2014,Conversion
Richmond,Richmond upon Thames,31/07/2014,New Build
Enfield,Enfield,20/08/2014,Conversion
Lambeth,Lambeth,03/10/2014,Conversion
Lambeth,Lambeth,01/09/2014,New Build
Ealing,Ealing,05/02/2014,Conversion
Enfield,Enfield,24/09/2014,Conversion
Croydon,Croydon,21/07/2014,Conversion
Sutton,Sutton,31/03/2014,New Build
Barnet,Barnet,10/02/2014,Conversion
Croydon,Croydon,30/09/2014,New Build
Newham,Newham,31/03/2014,New Build
Bexley,Bexley,02/07/2014,New Build
Croydon,Croydon,29/12/2014,New Build
Croydon,Croydon,31/03/2014,New Build
Croydon,Croydon,31/03/2014,Conversion
Croydon,Croydon,29/12/2014,New Build
Southwark,Southwark,05/03/2014,New Build
Croydon,Croydon,14/11/2014,Conversion
Croydon,Croydon,29/12/2014,Conversion
Westminster,Westminster,31/03/2014,New Build
Kingston,Kingston upon Thames,04/11/2014,New Build
Barnet,Barnet,11/04/2014,Conversion
Sutton,Sutton,31/03/2014,New Build
Hammersmith & Fulham,Hammersmith and Fulham,01/04/2014,Conversion
Richmond,Richmond upon Thames,05/08/2014,Conversion
Southwark,Southwark,06/06/2014,New Build
Westminster,Westminster,31/03/2014,Conversion
Lambeth,Lambeth,28/07/2014,New Build
Ealing,Ealing,01/01/2014,Conversion
Lambeth,Lambeth,31/03/2014,New Build
Lambeth,Lambeth,01/02/2014,Conversion
Newham,Newham,17/10/2014,Conversion
Kingston,Kingston upon Thames,01/09/2014,New Build
Croydon,Croydon,30/09/2014,New Build
Croydon,Croydon,09/05/2014,New Build
Westminster,Westminster,31/03/2014,New Build
Croydon,Croydon,29/12/2014,Conversion
Sutton,Sutton,01/05/2014,New Build
Enfield,Enfield,15/08/2014,Conversion
Kingston,Kingston upon Thames,10/07/2014,New Build
Barnet,Barnet,13/08/2014,New Build
Kingston,Kingston upon Thames,24/02/2014,New Build
Croydon,Croydon,27/06/2014,New Build
Kingston,Kingston upon Thames,07/07/2014,Conversion
Ealing,Ealing,08/06/2014,Conversion
Westminster,Westminster,01/02/2014,Conversion
Westminster,Westminster,05/05/2014,Conversion
Bexley,Bexley,21/07/2014,Conversion
Lambeth,Lambeth,01/12/2014,Conversion
Ealing,Ealing,24/07/2014,Conversion
Ealing,Ealing,21/05/2014,New Build
Barnet,Barnet,31/07/2014,New Build
Barnet,Barnet,19/01/2014,Conversion
Bexley,Bexley,22/08/2014,New Build
Croydon,Croydon,01/10/2014,New Build
Croydon,Croydon,07/01/2014,Conversion
Richmond,Richmond upon Thames,30/06/2014,New Build
Kingston,Kingston upon Thames,29/09/2014,New Build
Croydon,Croydon,30/09/2014,Conversion
Sutton,Sutton,31/03/2014,New Build
Ealing,Ealing,28/05/2014,New Build
Sutton,Sutton,15/05/2014,New Build
Ealing,Ealing,21/03/2014,New Build
Westminster,Westminster,01/05/2014,Conversion
Ealing,Ealing,10/12/2014,New Build
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2014,Conversion
Westminster,Westminster,31/03/2014,Conversion
Barnet,Barnet,01/01/2014,Conversion
Newham,Newham,31/03/2014,Conversion
Newham,Newham,20/03/2014,Conversion
Lambeth,Lambeth,31/07/2014,New Build
Bromley,Bromley,20/02/2014,New Build
Newham,Newham,31/03/2014,Conversion
Ealing,Ealing,28/02/2014,New Build
Sutton,Sutton,01/03/2014,New Build
Westminster,Westminster,31/03/2014,Conversion
Westminster,Westminster,31/03/2014,Conversion
Richmond,Richmond upon Thames,23/12/2014,Conversion
Croydon,Croydon,30/09/2014,New Build
Newham,Newham,31/03/2014,Conversion
Croydon,Croydon,31/03/2014,Conversion
Westminster,Westminster,28/08/2014,Conversion
Newham,Newham,18/09/2014,Conversion
Westminster,Westminster,31/03/2014,New Build
Bexley,Bexley,06/03/2014,New Build
Croydon,Croydon,10/12/2014,New Build
Newham,Newham,14/11/2014,Conversion
Richmond,Richmond upon Thames,19/03/2014,Conversion
Lambeth,Lambeth,27/02/2014,Conversion
Lambeth,Lambeth,01/04/2014,Conversion
Richmond,Richmond upon Thames,01/08/2014,New Build
Croydon,Croydon,14/09/2014,New Build
Sutton,Sutton,31/03/2014,New Build
Newham,Newham,31/03/2014,New Build
Barnet,Barnet,18/03/2014,New Build
Richmond,Richmond upon Thames,16/04/2014,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,31/08/2014,New Build
Barnet,Barnet,30/05/2014,Conversion
Barnet,Barnet,12/02/2014,New Build
Westminster,Westminster,31/03/2014,Conversion
Sutton,Sutton,31/03/2014,New Build
Richmond,Richmond upon Thames,12/09/2014,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,28/04/2014,Conversion
Southwark,Southwark,05/05/2014,New Build
Ealing,Ealing,18/08/2014,New Build
Ealing,Ealing,29/04/2014,New Build
Sutton,Sutton,31/03/2014,Conversion
Westminster,Westminster,31/03/2014,New Build
Westminster,Westminster,01/11/2014,Conversion
Enfield,Enfield,26/12/2014,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,10/10/2014,Conversion
Ealing,Ealing,25/02/2014,New Build
Bexley,Bexley,10/01/2014,New Build
Lambeth,Lambeth,01/06/2014,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2014,Conversion
Bexley,Bexley,03/11/2014,New Build
Croydon,Croydon,10/11/2014,New Build
Croydon,Croydon,14/07/2014,Conversion
Sutton,Sutton,01/09/2014,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,01/03/2014,New Build
Bexley,Bexley,20/08/2014,New Build
Southwark,Southwark,11/11/2014,New Build
Hammersmith & Fulham,Hammersmith and Fulham,19/03/2014,Conversion
Southwark,Southwark,14/01/2014,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,08/07/2014,Conversion
Newham,Newham,15/04/2014,Conversion
Westminster,Westminster,23/11/2014,Conversion
Croydon,Croydon,21/02/2014,Conversion
Richmond,Richmond upon Thames,05/12/2014,Conversion
Lambeth,Lambeth,01/02/2014,Conversion
Richmond,Richmond upon Thames,30/04/2014,New Build
Richmond,Richmond upon Thames,31/10/2014,New Build
Southwark,Southwark,05/05/2014,Conversion
Richmond,Richmond upon Thames,20/01/2014,New Build
Westminster,Westminster,31/03/2014,Conversion
Ealing,Ealing,30/07/2014,Conversion
Westminster,Westminster,31/03/2014,New Build
Sutton,Sutton,01/09/2014,New Build
Croydon,Croydon,27/06/2014,Conversion
Croydon,Croydon,30/08/2014,New Build
Croydon,Croydon,31/03/2014,Conversion
Bromley,Bromley,07/03/2014,New Build
Barnet,Barnet,06/08/2014,New Build
Richmond,Richmond upon Thames,23/12/2014,Conversion
Ealing,Ealing,01/05/2014,New Build
Newham,Newham,31/03/2014,New Build
Barnet,Barnet,11/04/2014,Conversion
Westminster,Westminster,09/06/2014,Conversion
Bromley,Bromley,17/04/2014,New Build
Bromley,Bromley,01/07/2014,Conversion
Sutton,Sutton,01/10/2014,New Build
Ealing,Ealing,28/05/2014,Conversion
Richmond,Richmond upon Thames,30/06/2014,Conversion
Newham,Newham,31/03/2014,New Build
Barnet,Barnet,06/10/2014,Conversion
Croydon,Croydon,24/06/2014,Conversion
Enfield,Enfield,05/06/2014,New Build
Sutton,Sutton,31/03/2014,New Build
Newham,Newham,31/03/2014,Conversion
Southwark,Southwark,03/03/2014,Conversion
Bromley,Bromley,27/01/2014,New Build
Enfield,Enfield,24/03/2014,New Build
Lambeth,Lambeth,01/02/2014,Conversion
Westminster,Westminster,31/03/2014,Conversion
Croydon,Croydon,22/09/2014,Conversion
Ealing,Ealing,08/09/2014,New Build
Croydon,Croydon,30/08/2014,New Build
Ealing,Ealing,17/03/2014,Conversion
Sutton,Sutton,01/02/2014,New Build
Croydon,Croydon,15/08/2014,New Build
Lambeth,Lambeth,31/10/2014,Conversion
Croydon,Croydon,31/03/2014,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,01/11/2014,Conversion
Croydon,Croydon,30/08/2014,Conversion
Enfield,Enfield,12/09/2014,Conversion
Barnet,Barnet,01/08/2014,New Build
Westminster,Westminster,31/03/2014,New Build
Newham,Newham,23/09/2014,Conversion
Westminster,Westminster,31/03/2014,Conversion
Barnet,Barnet,15/07/2014,New Build
Southwark,Southwark,03/05/2014,New Build
Lambeth,Lambeth,01/05/2014,Conversion
Croydon,Croydon,30/09/2014,New Build
Newham,Newham,31/03/2014,New Build
Enfield,Enfield,16/07/2014,Conversion
Enfield,Enfield,04/07/2014,Conversion
Croydon,Croydon,30/08/2014,Conversion
Enfield,Enfield,30/09/2014,New Build
Lambeth,Lambeth,01/07/2014,New Build
Kingston,Kingston upon Thames,14/05/2014,New Build
Bexley,Bexley,10/09/2014,New Build
Hammersmith & Fulham,Hammersmith and Fulham,11/11/2014,Conversion
Enfield,Enfield,01/08/2014,New Build
Kingston,Kingston upon Thames,03/12/2014,New Build
Newham,Newham,08/08/2014,Conversion
Sutton,Sutton,02/05/2014,Conversion
Westminster,Westminster,31/03/2014,New Build
Richmond,Richmond upon Thames,01/10/2014,Conversion
Richmond,Richmond upon Thames,30/11/2014,Conversion
Enfield,Enfield,10/11/2014,Conversion
Bromley,Bromley,06/03/2014,New Build
Lambeth,Lambeth,19/12/2014,New Build
Barnet,Barnet,12/12/2014,Conversion
Richmond,Richmond upon Thames,01/05/2014,Conversion
Croydon,Croydon,31/03/2014,New Build
Westminster,Westminster,31/03/2014,New Build
Croydon,Croydon,31/03/2014,New Build
Newham,Newham,15/04/2014,Conversion
Southwark,Southwark,02/10/2014,Conversion
Southwark,Southwark,02/02/2014,Conversion
Bexley,Bexley,27/01/2014,New Build
Lambeth,Lambeth,01/02/2014,New Build
Lambeth,Lambeth,08/04/2014,Conversion
Lambeth,Lambeth,01/12/2014,Conversion
Ealing,Ealing,15/05/2014,New Build
Bexley,Bexley,13/05/2014,New Build
Hammersmith & Fulham,Hammersmith and Fulham,21/05/2014,Conversion
Kingston,Kingston upon Thames,05/06/2014,Conversion
Ealing,Ealing,19/11/2014,New Build
Newham,Newham,01/09/2014,New Build
Westminster,Westminster,31/03/2014,Conversion
Croydon,Croydon,30/08/2014,Conversion
Westminster,Westminster,31/03/2014,New Build
Hammersmith & Fulham,Hammersmith and Fulham,01/04/2014,Conversion
Croydon,Croydon,30/09/2014,Conversion
Westminster,Westminster,31/03/2014,Conversion
Newham,Newham,31/03/2014,New Build
Lambeth,Lambeth,01/06/2014,New Build
Ealing,Ealing,10/06/2014,New Build
Croydon,Croydon,07/10/2014,Conversion
Westminster,Westminster,31/03/2014,Conversion
Barnet,Barnet,19/12/2014,New Build
Lambeth,Lambeth,15/09/2014,Conversion
Sutton,Sutton,01/04/2014,New Build
Lambeth,Lambeth,31/12/2014,Conversion
Westminster,Westminster,31/03/2014,Conversion
Lambeth,Lambeth,10/12/2014,Conversion
Lambeth,Lambeth,01/09/2014,New Build
Sutton,Sutton,02/05/2014,Conversion
Bexley,Bexley,01/01/2014,New Build
Croydon,Croydon,30/08/2014,New Build
Croydon,Croydon,31/03/2014,New Build
Lambeth,Lambeth,01/08/2014,Conversion
Westminster,Westminster,31/03/2014,Conversion
Croydon,Croydon,10/11/2014,New Build
Croydon,Croydon,31/03/2014,Conversion
Westminster,Westminster,31/03/2014,Conversion
Bromley,Bromley,07/03/2014,New Build
Croydon,Croydon,05/03/2014,Conversion
Barnet,Barnet,13/03/2014,New Build
Croydon,Croydon,31/03/2014,New Build
Sutton,Sutton,01/09/2014,New Build
Lambeth,Lambeth,01/03/2014,New Build
Kingston,Kingston upon Thames,22/10/2014,New Build
Sutton,Sutton,01/04/2014,New Build
Barnet,Barnet,27/02/2014,New Build
Sutton,Sutton,01/09/2014,New Build
Hammersmith & Fulham,Hammersmith and Fulham,03/10/2014,Conversion
Enfield,Enfield,30/09/2014,New Build
Hammersmith & Fulham,Hammersmith and Fulham,14/07/2014,New Build
Ealing,Ealing,03/03/2014,New Build
Bromley,Bromley,24/05/2014,New Build
Croydon,Croydon,30/09/2014,New Build
Ealing,Ealing,27/08/2014,New Build
Westminster,Westminster,20/08/2014,New Build
Hammersmith & Fulham,Hammersmith and Fulham,14/02/2014,Conversion
Croydon,Croydon,10/12/2014,New Build
Lambeth,Lambeth,01/04/2014,Conversion
Westminster,Westminster,31/03/2014,Conversion
Richmond,Richmond upon Thames,01/06/2014,Conversion
Barnet,Barnet,01/07/2014,New Build
Tower Hamlets,Tower Hamlets,15/12/2014,New Build
Tower Hamlets,Tower Hamlets,29/04/2014,New Build
Brent,Brent,10/06/2014,Conversion
Havering,Havering,02/12/2014,New Build
Havering,Havering,16/04/2014,New Build
Camden,Camden,30/06/2014,New Build
OPDC,Ealing,08/04/2014,Conversion
Camden,Camden,08/10/2014,Conversion
Hillingdon,Hillingdon,03/11/2014,New Build
Hillingdon,Hillingdon,31/12/2014,New Build
LLDC,Newham,01/06/2014,New Build
Hackney,Hackney,01/03/2014,New Build
Havering,Havering,01/05/2014,New Build
Brent,Brent,28/03/2014,Conversion
LLDC,Newham,31/03/2014,New Build
Hillingdon,Hillingdon,20/03/2014,New Build
Camden,Camden,29/05/2014,New Build
Wandsworth,Wandsworth,15/07/2014,New Build
Hackney,Hackney,24/06/2014,New Build
Lewisham,Lewisham,27/03/2014,New Build
Wandsworth,Wandsworth,13/05/2014,Conversion
Havering,Havering,19/11/2014,New Build
Camden,Camden,10/10/2014,New Build
Tower Hamlets,Tower Hamlets,23/05/2014,New Build
Tower Hamlets,Tower Hamlets,13/08/2014,New Build
Camden,Camden,27/05/2014,New Build
Wandsworth,Wandsworth,14/01/2014,New Build
Lewisham,Lewisham,18/08/2014,Conversion
Wandsworth,Wandsworth,10/02/2014,New Build
Wandsworth,Wandsworth,26/11/2014,Conversion
Hackney,Hackney,01/06/2014,New Build
Hillingdon,Hillingdon,15/03/2014,Conversion
Camden,Camden,28/11/2014,Conversion
Hackney,Hackney,01/04/2014,Conversion
Camden,Camden,12/05/2014,New Build
Brent,Brent,25/11/2014,New Build
Wandsworth,Wandsworth,10/06/2014,New Build
Camden,Camden,31/07/2014,Conversion
Havering,Havering,11/07/2014,New Build
Wandsworth,Wandsworth,14/01/2014,Conversion
Brent,Brent,02/03/2014,New Build
Camden,Camden,12/02/2014,Conversion
Tower Hamlets,Tower Hamlets,02/06/2014,New Build
Havering,Havering,31/10/2014,New Build
Hillingdon,Hillingdon,25/10/2014,New Build
Merton,Merton,10/03/2014,New Build
Havering,Havering,23/06/2014,New Build
Hackney,Hackney,17/03/2014,New Build
Merton,Merton,10/04/2014,New Build
Camden,Camden,07/04/2014,Conversion
Lewisham,Lewisham,03/06/2014,New Build
Havering,Havering,20/06/2014,New Build
Hackney,Hackney,01/03/2014,Conversion
Wandsworth,Wandsworth,12/12/2014,New Build
Havering,Havering,15/04/2014,Conversion
Camden,Camden,17/06/2014,Conversion
Hillingdon,Hillingdon,22/07/2014,New Build
Hackney,Hackney,15/06/2014,New Build
Brent,Brent,10/12/2014,New Build
Hillingdon,Hillingdon,24/11/2014,New Build
Tower Hamlets,Tower Hamlets,11/11/2014,New Build
Hillingdon,Hillingdon,08/12/2014,Conversion
Hillingdon,Hillingdon,14/11/2014,Conversion
Brent,Brent,18/11/2014,New Build
Hillingdon,Hillingdon,16/02/2014,New Build
Merton,Merton,16/07/2014,Conversion
Hillingdon,Hillingdon,03/02/2014,Conversion
Redbridge,Redbridge,30/10/2014,New Build
Brent,Brent,28/03/2014,Conversion
Havering,Havering,19/09/2014,New Build
Camden,Camden,30/09/2014,New Build
Camden,Camden,01/07/2014,New Build
Camden,Camden,18/02/2014,New Build
Camden,Camden,11/06/2014,New Build
Havering,Havering,17/01/2014,New Build
Camden,Camden,28/01/2014,Conversion
Hackney,Hackney,01/03/2014,Conversion
City of London,City of London,31/03/2014,New Build
Hillingdon,Hillingdon,27/03/2014,Conversion
Redbridge,Redbridge,21/01/2014,New Build
Havering,Havering,24/11/2014,Conversion
Wandsworth,Wandsworth,30/07/2014,Conversion
Lewisham,Lewisham,27/10/2014,New Build
Redbridge,Redbridge,01/01/2014,New Build
Tower Hamlets,Tower Hamlets,28/08/2014,Conversion
Hillingdon,Hillingdon,24/11/2014,New Build
LLDC,Newham,01/06/2014,New Build
Hackney,Hackney,06/11/2014,Conversion
Lewisham,Lewisham,19/11/2014,Conversion
Wandsworth,Wandsworth,19/05/2014,New Build
Hackney,Hackney,01/04/2014,New Build
Lewisham,Lewisham,11/04/2014,Conversion
Lewisham,Lewisham,23/07/2014,New Build
Camden,Camden,18/08/2014,Conversion
Camden,Camden,30/10/2014,Conversion
Camden,Camden,27/08/2014,Conversion
Hackney,Hackney,01/03/2014,New Build
Wandsworth,Wandsworth,23/05/2014,Conversion
Brent,Brent,30/03/2014,New Build
Hillingdon,Hillingdon,06/05/2014,New Build
Lewisham,Lewisham,01/12/2014,New Build
City of London,City of London,30/09/2014,New Build
Redbridge,Redbridge,04/07/2014,Conversion
Brent,Brent,12/03/2014,New Build
Camden,Camden,01/05/2014,Conversion
Tower Hamlets,Tower Hamlets,04/06/2014,New Build
Redbridge,Redbridge,17/12/2014,Conversion
OPDC,Ealing,25/04/2014,Conversion
Camden,Camden,09/12/2014,Conversion
Havering,Havering,19/08/2014,New Build
Lewisham,Lewisham,21/01/2014,New Build
Wandsworth,Wandsworth,05/02/2014,New Build
Havering,Havering,12/06/2014,New Build
Hackney,Hackney,01/01/2014,New Build
OPDC,Ealing,23/05/2014,Conversion
Lewisham,Lewisham,15/01/2014,Conversion
Camden,Camden,04/11/2014,Conversion
Hackney,Hackney,22/05/2014,Conversion
Wandsworth,Wandsworth,14/11/2014,New Build
Havering,Havering,15/05/2014,New Build
Lewisham,Lewisham,29/04/2014,Conversion
Havering,Havering,23/01/2014,New Build
Lewisham,Lewisham,12/09/2014,Conversion
Camden,Camden,15/12/2014,Conversion
Hillingdon,Hillingdon,04/06/2014,New Build
Brent,Brent,16/12/2014,New Build
Camden,Camden,24/07/2014,Conversion
Hackney,Hackney,01/04/2014,Conversion
Sutton,Sutton,15/09/2014,New Build
Enfield,Enfield,13/01/2014,New Build
Lambeth,Lambeth,01/07/2014,New Build
Enfield,Enfield,12/05/2014,Conversion
Croydon,Croydon,31/03/2014,New Build
Bexley,Bexley,05/06/2014,New Build
Barnet,Barnet,18/06/2014,Conversion
Lambeth,Lambeth,31/03/2014,Conversion
Newham,Newham,12/02/2014,Conversion
Barnet,Barnet,31/10/2014,New Build
Richmond,Richmond upon Thames,31/03/2014,Conversion
Westminster,Westminster,31/03/2014,New Build
Westminster,Westminster,31/03/2014,Conversion
Ealing,Ealing,10/03/2014,Conversion
Kingston,Kingston upon Thames,30/04/2014,New Build
Newham,Newham,16/01/2014,Conversion
Bromley,Bromley,18/08/2014,New Build
Lambeth,Lambeth,25/11/2014,Conversion
Barnet,Barnet,01/07/2014,New Build
Croydon,Croydon,20/06/2014,Conversion
Westminster,Westminster,31/03/2014,Conversion
Croydon,Croydon,30/07/2014,New Build
Westminster,Westminster,31/03/2014,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,27/10/2014,Conversion
Croydon,Croydon,31/03/2014,New Build
Bromley,Bromley,06/05/2014,New Build
Westminster,Westminster,17/03/2014,Conversion
Sutton,Sutton,31/03/2014,Conversion
Newham,Newham,26/03/2014,Conversion
Bromley,Bromley,22/01/2014,Conversion
Richmond,Richmond upon Thames,01/03/2014,New Build
Southwark,Southwark,01/04/2014,Conversion
Barnet,Barnet,16/04/2014,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,04/06/2014,Conversion
Croydon,Croydon,18/06/2014,Conversion
Ealing,Ealing,25/03/2014,Conversion
Richmond,Richmond upon Thames,16/06/2014,New Build
Hammersmith & Fulham,Hammersmith and Fulham,18/06/2014,Conversion
Barnet,Barnet,25/07/2014,New Build
