lpa_name,borough,actual_completion_date,development_type
Westminster,Westminster,01/03/2011,New Build
Barnet,Barnet,10/03/2011,New Build
Westminster,Westminster,31/03/2011,New Build
Ealing,Ealing,11/11/2011,Conversion
Croydon,Croydon,14/03/2011,Conversion
Westminster,Westminster,31/03/2011,New Build
Ealing,Ealing,05/10/2011,New Build
Barnet,Barnet,06/11/2011,New Build
Southwark,Southwark,30/09/2011,Conversion
Richmond,Richmond upon Thames,30/04/2011,New Build
Barnet,Barnet,17/01/2011,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2011,New Build
Richmond,Richmond upon Thames,12/08/2011,Conversion
Sutton,Sutton,02/02/2011,New Build
Croydon,Croydon,31/12/2011,New Build
Richmond,Richmond upon Thames,14/06/2011,New Build
Ealing,Ealing,03/02/2011,Conversion
Lambeth,Lambeth,08/04/2011,New Build
Bexley,Bexley,30/07/2011,New Build
Ealing,Ealing,02/06/2011,New Build
Ealing,Ealing,08/06/2011,New Build
Bromley,Bromley,22/02/2011,New Build
Barnet,Barnet,21/12/2011,Conversion
Newham,Newham,24/01/2011,Conversion
Enfield,Enfield,24/01/2011,New Build
Bromley,Bromley,23/12/2011,New Build
Croydon,Croydon,24/05/2011,New Build
Barnet,Barnet,22/06/2011,New Build
Enfield,Enfield,16/10/2011,New Build
Lambeth,Lambeth,07/12/2011,Conversion
Richmond,Richmond upon Thames,14/07/2011,New Build
Bromley,Bromley,11/02/2011,New Build
Lambeth,Lambeth,13/04/2011,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2011,New Build
Croydon,Croydon,22/03/2011,New Build
Bromley,Bromley,22/02/2011,Conversion
Barnet,Barnet,03/11/2011,Conversion
Croydon,Croydon,19/09/2011,Conversion
Kingston,Kingston upon Thames,24/01/2011,Conversion
Ealing,Ealing,11/11/2011,Conversion
Southwark,Southwark,01/09/2011,New Build
Croydon,Croydon,31/03/2011,New Build
Lambeth,Lambeth,18/10/2011,Conversion
Ealing,Ealing,30/08/2011,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2011,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2011,New Build
Ealing,Ealing,23/05/2011,Conversion
Southwark,Southwark,11/08/2011,Conversion
Bromley,Bromley,19/08/2011,Conversion
Croydon,Croydon,31/03/2011,Conversion
Enfield,Enfield,22/07/2011,New Build
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2011,New Build
Barnet,Barnet,11/10/2011,New Build
Richmond,Richmond upon Thames,01/08/2011,Conversion
Ealing,Ealing,22/12/2011,Conversion
Westminster,Westminster,04/05/2011,New Build
Newham,Newham,01/03/2011,New Build
Sutton,Sutton,01/06/2011,Conversion
Sutton,Sutton,01/04/2011,New Build
Sutton,Sutton,27/04/2011,Conversion
Southwark,Southwark,10/11/2011,Conversion
Ealing,Ealing,01/06/2011,New Build
Bromley,Bromley,07/07/2011,New Build
Lambeth,Lambeth,30/09/2011,Conversion
Enfield,Enfield,01/11/2011,New Build
Croydon,Croydon,31/12/2011,New Build
Sutton,Sutton,01/04/2011,New Build
Ealing,Ealing,09/08/2011,Conversion
Westminster,Westminster,01/02/2011,Conversion
Ealing,Ealing,01/10/2011,New Build
Ealing,Ealing,13/05/2011,New Build
Enfield,Enfield,24/08/2011,New Build
Enfield,Enfield,04/03/2011,New Build
Southwark,Southwark,31/10/2011,Conversion
Sutton,Sutton,31/03/2011,Conversion
Barnet,Barnet,10/10/2011,Conversion
Barnet,Barnet,10/08/2011,Conversion
Croydon,Croydon,01/06/2011,New Build
Ealing,Ealing,21/02/2011,New Build
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2011,New Build
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2011,New Build
Croydon,Croydon,13/10/2011,Conversion
Sutton,Sutton,18/04/2011,New Build
Lambeth,Lambeth,06/06/2011,Conversion
Kingston,Kingston upon Thames,10/02/2011,New Build
Southwark,Southwark,20/05/2011,New Build
Croydon,Croydon,30/06/2011,Conversion
Bexley,Bexley,28/04/2011,New Build
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2011,Conversion
Barnet,Barnet,24/06/2011,Conversion
Lambeth,Lambeth,01/04/2011,Conversion
Southwark,Southwark,14/10/2011,New Build
Newham,Newham,01/09/2011,New Build
Sutton,Sutton,31/05/2011,New Build
Richmond,Richmond upon Thames,31/07/2011,Conversion
Croydon,Croydon,31/03/2011,New Build
Richmond,Richmond upon Thames,31/07/2011,Conversion
Barnet,Barnet,12/01/2011,Conversion
Bexley,Bexley,20/06/2011,New Build
Westminster,Westminster,31/12/2011,New Build
Sutton,Sutton,31/03/2011,New Build
Southwark,Southwark,31/03/2011,New Build
Bexley,Bexley,18/08/2011,New Build
Newham,Newham,01/07/2011,Conversion
Croydon,Croydon,09/05/2011,New Build
Ealing,Ealing,21/06/2011,Conversion
Sutton,Sutton,01/09/2011,New Build
Richmond,Richmond upon Thames,31/07/2011,New Build
Croydon,Croydon,15/09/2011,New Build
Croydon,Croydon,06/12/2011,New Build
Sutton,Sutton,01/04/2011,Conversion
Enfield,Enfield,13/07/2011,New Build
Croydon,Croydon,31/12/2011,New Build
Croydon,Croydon,16/06/2011,Conversion
Westminster,Westminster,15/12/2011,Conversion
Ealing,Ealing,14/06/2011,New Build
Lambeth,Lambeth,05/04/2011,Conversion
Southwark,Southwark,21/07/2011,Conversion
Bromley,Bromley,21/09/2011,Conversion
Croydon,Croydon,09/12/2011,New Build
Sutton,Sutton,05/10/2011,New Build
Bexley,Bexley,17/08/2011,Conversion
Barnet,Barnet,02/07/2011,Conversion
Bromley,Bromley,07/02/2011,New Build
Barnet,Barnet,12/08/2011,New Build
Sutton,Sutton,01/08/2011,New Build
Enfield,Enfield,07/03/2011,New Build
Bromley,Bromley,05/10/2011,New Build
Bromley,Bromley,10/07/2011,New Build
Ealing,Ealing,17/10/2011,New Build
Richmond,Richmond upon Thames,01/06/2011,Conversion
Barnet,Barnet,26/07/2011,New Build
Southwark,Southwark,01/04/2011,New Build
Richmond,Richmond upon Thames,30/04/2011,New Build
Southwark,Southwark,31/03/2011,New Build
Newham,Newham,01/03/2011,Conversion
Southwark,Southwark,12/08/2011,New Build
Ealing,Ealing,18/07/2011,New Build
Lambeth,Lambeth,01/04/2011,Conversion
Westminster,Westminster,04/05/2011,New Build
Westminster,Westminster,27/07/2011,Conversion
Southwark,Southwark,01/07/2011,Conversion
Havering,Havering,24/11/2011,New Build
Redbridge,Redbridge,14/08/2011,New Build
Hackney,Hackney,06/05/2011,Conversion
Wandsworth,Wandsworth,31/12/2011,Conversion
Lewisham,Lewisham,21/12/2011,Conversion
Hackney,Hackney,01/02/2011,New Build
Redbridge,Redbridge,18/11/2011,New Build
Hackney,Hackney,15/09/2011,Conversion
Havering,Havering,13/06/2011,Conversion
Lewisham,Lewisham,20/07/2011,New Build
Lewisham,Lewisham,26/07/2011,Conversion
LLDC,Newham,14/03/2011,New Build
Wandsworth,Wandsworth,27/08/2011,Conversion
Lewisham,Lewisham,02/09/2011,Conversion
Havering,Havering,13/12/2011,Conversion
Brent,Brent,07/08/2011,New Build
Redbridge,Redbridge,13/09/2011,Conversion
Hillingdon,Hillingdon,31/03/2011,New Build
Brent,Brent,01/02/2011,New Build
Havering,Havering,18/10/2011,New Build
City of London,City of London,30/09/2011,New Build
Hillingdon,Hillingdon,30/06/2011,New Build
Hillingdon,Hillingdon,12/09/2011,New Build
Hackney,Hackney,12/12/2011,New Build
Wandsworth,Wandsworth,25/01/2011,Conversion
Camden,Camden,16/02/2011,Conversion
Lewisham,Lewisham,16/02/2011,Conversion
Tower Hamlets,Tower Hamlets,30/07/2011,New Build
Redbridge,Redbridge,23/09/2011,New Build
Hackney,Hackney,01/12/2011,New Build
Wandsworth,Wandsworth,24/07/2011,New Build
Lewisham,Lewisham,21/06/2011,Conversion
Lewisham,Lewisham,28/01/2011,New Build
Hillingdon,Hillingdon,09/02/2011,New Build
Newham,Newham,01/04/2011,New Build
Bromley,Bromley,02/02/2011,New Build
Westminster,Westminster,31/03/2011,Conversion
Bexley,Bexley,11/07/2011,New Build
Barnet,Barnet,07/04/2011,New Build
Croydon,Croydon,31/07/2011,New Build
Barnet,Barnet,01/11/2011,New Build
Westminster,Westminster,01/02/2011,New Build
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2011,Conversion
Lambeth,Lambeth,17/04/2011,Conversion
Enfield,Enfield,21/04/2011,New Build
Ealing,Ealing,01/11/2011,New Build
Bromley,Bromley,04/03/2011,New Build
Ealing,Ealing,09/11/2011,New Build
Barnet,Barnet,15/08/2011,New Build
Newham,Newham,16/02/2011,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2011,Conversion
Ealing,Ealing,02/11/2011,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,30/04/2011,Conversion
Enfield,Enfield,30/09/2011,New Build
Ealing,Ealing,05/09/2011,New Build
Lambeth,Lambeth,14/09/2011,Conversion
Richmond,Richmond upon Thames,30/06/2011,Conversion
Barnet,Barnet,01/04/2011,Conversion
Newham,Newham,01/01/2011,New Build
Ealing,Ealing,12/01/2011,New Build
Enfield,Enfield,07/06/2011,Conversion
Enfield,Enfield,01/12/2011,New Build
Westminster,Westminster,28/03/2011,Conversion
Westminster,Westminster,31/03/2011,Conversion
Croydon,Croydon,31/07/2011,Conversion
Southwark,Southwark,14/12/2011,Conversion
Enfield,Enfield,17/05/2011,New Build
Westminster,Westminster,26/03/2011,Conversion
Kingston,Kingston upon Thames,03/03/2011,Conversion
Barnet,Barnet,03/11/2011,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,03/08/2011,Conversion
Sutton,Sutton,01/03/2011,New Build
Kingston,Kingston upon Thames,08/10/2011,New Build
Ealing,Ealing,12/07/2011,New Build
Bromley,Bromley,29/11/2011,New Build
Lambeth,Lambeth,01/04/2011,New Build
Barnet,Barnet,22/08/2011,New Build
Lambeth,Lambeth,21/04/2011,New Build
Ealing,Ealing,11/04/2011,Conversion
Croydon,Croydon,31/03/2011,New Build
Westminster,Westminster,01/02/2011,Conversion
Lambeth,Lambeth,20/04/2011,Conversion
Croydon,Croydon,14/04/2011,New Build
Southwark,Southwark,10/08/2011,New Build
Hammersmith & Fulham,Hammersmith and Fulham,01/12/2011,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,01/06/2011,New Build
Westminster,Westminster,31/03/2011,New Build
Bexley,Bexley,17/08/2011,New Build
Ealing,Ealing,26/04/2011,Conversion
Enfield,Enfield,20/08/2011,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,02/12/2011,Conversion
Croydon,Croydon,31/12/2011,New Build
Southwark,Southwark,24/09/2011,New Build
Bexley,Bexley,17/08/2011,Conversion
Richmond,Richmond upon Thames,30/06/2011,New Build
Ealing,Ealing,06/06/2011,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2011,New Build
Croydon,Croydon,01/04/2011,New Build
Bromley,Bromley,04/07/2011,New Build
Croydon,Croydon,30/06/2011,New Build
Enfield,Enfield,07/04/2011,New Build
Westminster,Westminster,31/03/2011,Conversion
Lambeth,Lambeth,03/05/2011,Conversion
Lambeth,Lambeth,01/02/2011,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,28/06/2011,New Build
Enfield,Enfield,12/09/2011,New Build
Barnet,Barnet,05/09/2011,New Build
Newham,Newham,11/05/2011,New Build
Barnet,Barnet,19/07/2011,Conversion
Sutton,Sutton,31/03/2011,Conversion
Bromley,Bromley,21/09/2011,New Build
Bexley,Bexley,17/08/2011,New Build
Ealing,Ealing,13/01/2011,New Build
Barnet,Barnet,01/06/2011,Conversion
Bromley,Bromley,28/09/2011,New Build
Bromley,Bromley,24/03/2011,Conversion
Ealing,Ealing,15/10/2011,Conversion
Barnet,Barnet,05/10/2011,New Build
Bromley,Bromley,28/11/2011,New Build
Southwark,Southwark,11/08/2011,Conversion
Enfield,Enfield,24/08/2011,New Build
Ealing,Ealing,26/01/2011,New Build
Bexley,Bexley,03/05/2011,Conversion
Southwark,Southwark,29/03/2011,Conversion
Ealing,Ealing,08/08/2011,Conversion
Lambeth,Lambeth,07/03/2011,Conversion
Croydon,Croydon,30/06/2011,New Build
Lambeth,Lambeth,28/04/2011,Conversion
Ealing,Ealing,05/07/2011,New Build
Barnet,Barnet,08/11/2011,Conversion
Barnet,Barnet,06/09/2011,New Build
Southwark,Southwark,31/03/2011,New Build
Enfield,Enfield,12/12/2011,New Build
Enfield,Enfield,25/01/2011,New Build
Lambeth,Lambeth,03/03/2011,Conversion
Westminster,Westminster,30/03/2011,New Build
Lambeth,Lambeth,17/09/2011,Conversion
Ealing,Ealing,07/06/2011,Conversion
Ealing,Ealing,10/10/2011,Conversion
Southwark,Southwark,20/01/2011,New Build
Ealing,Ealing,21/10/2011,New Build
Croydon,Croydon,31/08/2011,Conversion
Bexley,Bexley,01/03/2011,New Build
Croydon,Croydon,30/06/2011,New Build
Sutton,Sutton,01/09/2011,New Build
Lambeth,Lambeth,28/12/2011,New Build
Westminster,Westminster,04/11/2011,New Build
Croydon,Croydon,31/12/2011,New Build
Richmond,Richmond upon Thames,30/09/2011,New Build
Barnet,Barnet,07/06/2011,Conversion
Lambeth,Lambeth,01/08/2011,New Build
Croydon,Croydon,30/06/2011,Conversion
Barnet,Barnet,21/12/2011,Conversion
Croydon,Croydon,08/03/2011,Conversion
Croydon,Croydon,31/07/2011,New Build
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2011,Conversion
Lambeth,Lambeth,10/12/2011,New Build
Lambeth,Lambeth,07/02/2011,Conversion
Croydon,Croydon,08/08/2011,Conversion
Enfield,Enfield,17/02/2011,Conversion
Kingston,Kingston upon Thames,15/06/2011,Conversion
Westminster,Westminster,11/09/2011,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2011,New Build
Lambeth,Lambeth,30/04/2011,Conversion
Croydon,Croydon,30/06/2011,Conversion
Richmond,Richmond upon Thames,31/07/2011,New Build
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2011,Conversion
Westminster,Westminster,18/11/2011,Conversion
Croydon,Croydon,31/03/2011,Conversion
Barnet,Barnet,11/07/2011,Conversion
Croydon,Croydon,02/08/2011,New Build
Southwark,Southwark,31/12/2011,New Build
Westminster,Westminster,04/05/2011,Conversion
Lambeth,Lambeth,03/03/2011,Conversion
Barnet,Barnet,20/08/2011,New Build
Lambeth,Lambeth,17/08/2011,Conversion
Ealing,Ealing,28/03/2011,Conversion
Ealing,Ealing,12/01/2011,New Build
Kingston,Kingston upon Thames,14/12/2011,New Build
Southwark,Southwark,01/04/2011,Conversion
Bromley,Bromley,18/03/2011,New Build
Southwark,Southwark,20/05/2011,New Build
Ealing,Ealing,04/07/2011,Conversion
Newham,Newham,18/07/2011,Conversion
Ealing,Ealing,14/06/2011,Conversion
Bromley,Bromley,15/02/2011,New Build
Lambeth,Lambeth,21/04/2011,Conversion
Ealing,Ealing,04/08/2011,New Build
Lambeth,Lambeth,04/05/2011,Conversion
Ealing,Ealing,20/07/2011,New Build
Barnet,Barnet,09/11/2011,Conversion
Enfield,Enfield,17/11/2011,New Build
Croydon,Croydon,30/06/2011,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,01/08/2011,New Build
Enfield,Enfield,15/06/2011,New Build
Newham,Newham,15/02/2011,Conversion
Westminster,Westminster,30/07/2011,Conversion
Lambeth,Lambeth,20/04/2011,Conversion
Sutton,Sutton,01/03/2011,New Build
Bromley,Bromley,05/03/2011,Conversion
Lambeth,Lambeth,22/10/2011,Conversion
Richmond,Richmond upon Thames,15/07/2011,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2011,Conversion
Lambeth,Lambeth,01/08/2011,New Build
Ealing,Ealing,16/05/2011,Conversion
Westminster,Westminster,12/09/2011,Conversion
Sutton,Sutton,31/03/2011,New Build
Hammersmith & Fulham,Hammersmith and Fulham,28/02/2011,Conversion
Lambeth,Lambeth,09/08/2011,Conversion
Westminster,Westminster,01/03/2011,New Build
Southwark,Southwark,08/08/2011,New Build
Enfield,Enfield,12/07/2011,New Build
Croydon,Croydon,31/12/2011,New Build
Croydon,Croydon,31/03/2011,New Build
Sutton,Sutton,01/03/2011,New Build
Westminster,Westminster,31/03/2011,New Build
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2011,New Build
Sutton,Sutton,31/03/2011,New Build
Westminster,Westminster,19/07/2011,Conversion
Barnet,Barnet,31/03/2011,Conversion
Bromley,Bromley,06/01/2011,Conversion
Southwark,Southwark,04/08/2011,Conversion
Bexley,Bexley,01/03/2011,New Build
Croydon,Croydon,01/05/2011,New Build
Croydon,Croydon,31/12/2011,New Build
Bexley,Bexley,04/08/2011,New Build
Croydon,Croydon,31/03/2011,New Build
Bromley,Bromley,01/02/2011,New Build
Ealing,Ealing,19/06/2011,Conversion
Ealing,Ealing,21/04/2011,New Build
Westminster,Westminster,31/03/2011,Conversion
Bexley,Bexley,06/09/2011,Conversion
Barnet,Barnet,05/10/2011,Conversion
Sutton,Sutton,30/03/2011,Conversion
Westminster,Westminster,01/11/2011,Conversion
Barnet,Barnet,19/11/2011,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,01/12/2011,New Build
Enfield,Enfield,30/04/2011,Conversion
Ealing,Ealing,01/12/2011,Conversion
Kingston,Kingston upon Thames,08/09/2011,Conversion
Ealing,Ealing,10/10/2011,Conversion
Ealing,Ealing,14/02/2011,New Build
Bexley,Bexley,17/08/2011,Conversion
Newham,Newham,04/05/2011,New Build
Westminster,Westminster,04/05/2011,Conversion
Newham,Newham,07/06/2011,New Build
Sutton,Sutton,05/09/2011,Conversion
Westminster,Westminster,01/05/2011,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2011,Conversion
Bromley,Bromley,03/11/2011,New Build
Barnet,Barnet,05/09/2011,New Build
Croydon,Croydon,25/08/2011,New Build
Bexley,Bexley,19/09/2011,New Build
Hammersmith & Fulham,Hammersmith and Fulham,01/11/2011,Conversion
Lambeth,Lambeth,01/03/2011,New Build
Ealing,Ealing,27/04/2011,New Build
Croydon,Croydon,31/03/2011,New Build
Barnet,Barnet,03/02/2011,New Build
Croydon,Croydon,31/03/2011,New Build
Kingston,Kingston upon Thames,02/08/2011,Conversion
Lambeth,Lambeth,22/03/2011,Conversion
Croydon,Croydon,04/02/2011,Conversion
Richmond,Richmond upon Thames,31/07/2011,Conversion
Lambeth,Lambeth,04/04/2011,Conversion
Sutton,Sutton,02/12/2011,New Build
Lambeth,Lambeth,13/10/2011,New Build
Croydon,Croydon,08/03/2011,Conversion
Lambeth,Lambeth,01/06/2011,Conversion
Ealing,Ealing,18/01/2011,Conversion
Barnet,Barnet,23/05/2011,New Build
Enfield,Enfield,18/06/2011,New Build
Croydon,Croydon,01/05/2011,New Build
Barnet,Barnet,15/11/2011,New Build
Ealing,Ealing,19/05/2011,Conversion
Sutton,Sutton,01/07/2011,New Build
Enfield,Enfield,14/12/2011,New Build
Kingston,Kingston upon Thames,25/11/2011,New Build
Croydon,Croydon,22/12/2011,Conversion
Southwark,Southwark,28/02/2011,New Build
Richmond,Richmond upon Thames,14/01/2011,New Build
Ealing,Ealing,21/12/2011,New Build
Croydon,Croydon,30/06/2011,New Build
Westminster,Westminster,31/03/2011,Conversion
Kingston,Kingston upon Thames,13/06/2011,Conversion
Sutton,Sutton,31/01/2011,New Build
Enfield,Enfield,02/12/2011,Conversion
Croydon,Croydon,06/12/2011,New Build
Enfield,Enfield,31/03/2011,Conversion
Bromley,Bromley,06/09/2011,Conversion
Westminster,Westminster,30/06/2011,New Build
Sutton,Sutton,01/02/2011,New Build
Westminster,Westminster,31/03/2011,Conversion
Sutton,Sutton,01/04/2011,New Build
Croydon,Croydon,25/03/2011,New Build
Westminster,Westminster,28/11/2011,New Build
Bromley,Bromley,02/06/2011,New Build
Bromley,Bromley,05/05/2011,Conversion
Ealing,Ealing,16/01/2011,New Build
Newham,Newham,05/12/2011,Conversion
Ealing,Ealing,01/06/2011,New Build
Croydon,Croydon,31/07/2011,New Build
Richmond,Richmond upon Thames,31/05/2011,New Build
Sutton,Sutton,01/11/2011,New Build
Southwark,Southwark,13/05/2011,Conversion
Croydon,Croydon,31/03/2011,New Build
Bromley,Bromley,15/07/2011,New Build
Sutton,Sutton,31/03/2011,New Build
Sutton,Sutton,17/08/2011,Conversion
Newham,Newham,20/06/2011,New Build
Westminster,Westminster,01/06/2011,Conversion
Croydon,Croydon,03/09/2011,New Build
Lambeth,Lambeth,01/12/2011,Conversion
Lambeth,Lambeth,06/05/2011,New Build
Barnet,Barnet,20/07/2011,Conversion
Lambeth,Lambeth,18/10/2011,Conversion
Enfield,Enfield,28/11/2011,New Build
Southwark,Southwark,02/02/2011,New Build
Hammersmith & Fulham,Hammersmith and Fulham,31/01/2011,Conversion
Richmond,Richmond upon Thames,14/08/2011,New Build
Bromley,Bromley,04/05/2011,Conversion
Lambeth,Lambeth,17/01/2011,Conversion
Lambeth,Lambeth,01/11/2011,Conversion
Southwark,Southwark,16/09/2011,New Build
Enfield,Enfield,19/06/2011,Conversion
Newham,Newham,24/05/2011,Conversion
Ealing,Ealing,07/11/2011,New Build
Enfield,Enfield,01/04/2011,Conversion
Southwark,Southwark,03/08/2011,New Build
Richmond,Richmond upon Thames,30/06/2011,New Build
Enfield,Enfield,11/01/2011,Conversion
Croydon,Croydon,31/03/2011,Conversion
Westminster,Westminster,09/02/2011,Conversion
Barnet,Barnet,01/07/2011,Conversion
Westminster,Westminster,15/03/2011,Conversion
Newham,Newham,17/11/2011,Conversion
Lambeth,Lambeth,04/05/2011,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2011,Conversion
Croydon,Croydon,31/12/2011,New Build
Bromley,Bromley,05/02/2011,New Build
Enfield,Enfield,05/05/2011,Conversion
Ealing,Ealing,21/10/2011,New Build
Kingston,Kingston upon Thames,01/11/2011,Conversion
Ealing,Ealing,03/08/2011,Conversion
Croydon,Croydon,24/03/2011,Conversion
Sutton,Sutton,21/03/2011,New Build
Barnet,Barnet,07/11/2011,New Build
Croydon,Croydon,01/04/2011,New Build
Ealing,Ealing,20/07/2011,Conversion
Ealing,Ealing,16/05/2011,Conversion
Barnet,Barnet,31/05/2011,Conversion
Enfield,Enfield,14/02/2011,Conversion
Enfield,Enfield,30/04/2011,Conversion
Ealing,Ealing,02/09/2011,Conversion
Sutton,Sutton,01/08/2011,New Build
Bromley,Bromley,21/07/2011,Conversion
Barnet,Barnet,01/03/2011,Conversion
Richmond,Richmond upon Thames,01/09/2011,New Build
Barnet,Barnet,01/05/2011,Conversion
Ealing,Ealing,26/10/2011,New Build
Lambeth,Lambeth,14/02/2011,Conversion
Newham,Newham,01/03/2011,Conversion
Croydon,Croydon,25/03/2011,New Build
Newham,Newham,01/08/2011,New Build
Hammersmith & Fulham,Hammersmith and Fulham,27/01/2011,New Build
Barnet,Barnet,20/12/2011,Conversion
Newham,Newham,12/08/2011,New Build
Southwark,Southwark,04/07/2011,Conversion
Southwark,Southwark,31/03/2011,New Build
Bromley,Bromley,05/05/2011,New Build
Lambeth,Lambeth,09/09/2011,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,28/02/2011,Conversion
Ealing,Ealing,01/08/2011,New Build
Richmond,Richmond upon Thames,28/11/2011,New Build
Bromley,Bromley,31/01/2011,New Build
Lambeth,Lambeth,15/04/2011,Conversion
Sutton,Sutton,31/03/2011,New Build
Ealing,Ealing,18/02/2011,New Build
Southwark,Southwark,30/09/2011,New Build
Enfield,Enfield,23/03/2011,Conversion
Lambeth,Lambeth,05/04/2011,Conversion
Bexley,Bexley,08/09/2011,New Build
Lambeth,Lambeth,10/08/2011,Conversion
Ealing,Ealing,25/08/2011,Conversion
Barnet,Barnet,15/08/2011,New Build
Lambeth,Lambeth,04/09/2011,Conversion
Richmond,Richmond upon Thames,01/11/2011,New Build
Ealing,Ealing,15/11/2011,New Build
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2011,New Build
Lambeth,Lambeth,27/04/2011,Conversion
Lambeth,Lambeth,01/07/2011,Conversion
Southwark,Southwark,06/04/2011,Conversion
Croydon,Croydon,30/06/2011,New Build
Bromley,Bromley,10/06/2011,New Build
Barnet,Barnet,13/12/2011,New Build
Barnet,Barnet,21/12/2011,New Build
Barnet,Barnet,13/10/2011,New Build
Sutton,Sutton,01/04/2011,Conversion
Lambeth,Lambeth,20/09/2011,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,16/01/2011,Conversion
Lambeth,Lambeth,28/10/2011,Conversion
Sutton,Sutton,01/04/2011,New Build
Bromley,Bromley,03/03/2011,New Build
Southwark,Southwark,31/10/2011,New Build
Westminster,Westminster,31/03/2011,New Build
Enfield,Enfield,31/07/2011,New Build
Southwark,Southwark,20/12/2011,New Build
Barnet,Barnet,03/10/2011,Conversion
Lambeth,Lambeth,14/02/2011,Conversion
Southwark,Southwark,13/05/2011,Conversion
Southwark,Southwark,30/09/2011,Conversion
Bromley,Bromley,06/04/2011,New Build
Croydon,Croydon,22/08/2011,New Build
Lambeth,Lambeth,11/05/2011,Conversion
Ealing,Ealing,04/02/2011,New Build
Southwark,Southwark,07/04/2011,Conversion
Bromley,Bromley,17/08/2011,New Build
Southwark,Southwark,11/03/2011,New Build
Ealing,Ealing,04/07/2011,Conversion
Croydon,Croydon,30/08/2011,Conversion
Bromley,Bromley,16/09/2011,Conversion
Newham,Newham,07/02/2011,Conversion
Hackney,Hackney,20/07/2011,New Build
Tower Hamlets,Tower Hamlets,22/09/2011,New Build
Hackney,Hackney,04/07/2011,Conversion
Hackney,Hackney,04/04/2011,New Build
Havering,Havering,09/12/2011,New Build
Wandsworth,Wandsworth,04/10/2011,Conversion
Camden,Camden,12/08/2011,Conversion
Hillingdon,Hillingdon,23/11/2011,New Build
Hackney,Hackney,01/03/2011,New Build
Lewisham,Lewisham,11/01/2011,New Build
Brent,Brent,11/02/2011,Conversion
Havering,Havering,21/11/2011,New Build
Brent,Brent,24/05/2011,New Build
Hackney,Hackney,01/02/2011,Conversion
Wandsworth,Wandsworth,13/09/2011,Conversion
Lewisham,Lewisham,18/01/2011,Conversion
Hackney,Hackney,01/02/2011,New Build
Hillingdon,Hillingdon,12/04/2011,New Build
Redbridge,Redbridge,25/05/2011,Conversion
Havering,Havering,02/03/2011,New Build
Camden,Camden,25/09/2011,Conversion
Wandsworth,Wandsworth,23/07/2011,Conversion
Hackney,Hackney,25/04/2011,New Build
LLDC,Newham,04/02/2011,New Build
Hackney,Hackney,01/12/2011,Conversion
Hackney,Hackney,04/04/2011,New Build
Hackney,Hackney,01/01/2011,New Build
Lewisham,Lewisham,21/04/2011,Conversion
Wandsworth,Wandsworth,07/02/2011,Conversion
Hackney,Hackney,01/06/2011,New Build
Brent,Brent,03/03/2011,New Build
Camden,Camden,25/02/2011,Conversion
Camden,Camden,12/10/2011,Conversion
Lewisham,Lewisham,22/02/2011,Conversion
Hillingdon,Hillingdon,31/03/2011,New Build
Hillingdon,Hillingdon,02/03/2011,New Build
Camden,Camden,31/03/2011,New Build
City of London,City of London,30/09/2011,New Build
Redbridge,Redbridge,02/11/2011,New Build
Redbridge,Redbridge,14/10/2011,Conversion
Brent,Brent,28/11/2011,New Build
Lewisham,Lewisham,13/12/2011,Conversion
Hillingdon,Hillingdon,06/07/2011,New Build
Hillingdon,Hillingdon,11/03/2011,New Build
Havering,Havering,10/06/2011,New Build
Tower Hamlets,Tower Hamlets,24/10/2011,New Build
Lewisham,Lewisham,12/05/2011,Conversion
Lewisham,Lewisham,05/05/2011,Conversion
Lewisham,Lewisham,19/08/2011,Conversion
Hackney,Hackney,03/03/2011,New Build
Hackney,Hackney,03/02/2011,New Build
