lpa_name,borough,actual_completion_date,development_type
Wandsworth,Wandsworth,18/09/2013,Conversion
Bromley,Bromley,13/11/2013,New Build
Lambeth,Lambeth,23/03/2013,Conversion
Newham,Newham,18/10/2013,Conversion
Newham,Newham,17/09/2013,Conversion
Newham,Newham,28/10/2013,New Build
Newham,Newham,20/08/2013,Conversion
Newham,Newham,17/09/2013,Conversion
Newham,Newham,16/10/2013,New Build
Newham,Newham,17/09/2013,Conversion
Newham,Newham,17/10/2013,New Build
Newham,Newham,17/09/2013,Conversion
Newham,Newham,10/09/2013,Conversion
Newham,Newham,05/07/2013,Conversion
Newham,Newham,28/10/2013,New Build
Newham,Newham,31/10/2013,New Build
Newham,Newham,15/07/2013,Conversion
Newham,Newham,13/09/2013,Conversion
Newham,Newham,04/10/2013,New Build
Newham,Newham,17/09/2013,Conversion
Newham,Newham,28/10/2013,New Build
Newham,Newham,12/12/2013,Conversion
Newham,Newham,02/10/2013,New Build
Newham,Newham,17/09/2013,Conversion
Lambeth,Lambeth,01/03/2013,New Build
Croydon,Croydon,29/03/2013,New Build
Enfield,Enfield,11/12/2013,New Build
Croydon,Croydon,01/06/2013,New Build
Southwark,Southwark,01/11/2013,New Build
Tower Hamlets,Tower Hamlets,10/05/2013,New Build
Tower Hamlets,Tower Hamlets,30/08/2013,Conversion
Hackney,Hackney,01/02/2013,Conversion
Hackney,Hackney,01/06/2013,New Build
Wandsworth,Wandsworth,22/02/2013,New Build
Wandsworth,Wandsworth,31/03/2013,Conversion
Lewisham,Lewisham,25/06/2013,Conversion
Hillingdon,Hillingdon,11/01/2013,Conversion
Lewisham,Lewisham,24/10/2013,Conversion
Hackney,Hackney,01/02/2013,New Build
Redbridge,Redbridge,29/03/2013,New Build
Hackney,Hackney,28/10/2013,Conversion
Wandsworth,Wandsworth,16/12/2013,Conversion
Camden,Camden,07/08/2013,Conversion
Wandsworth,Wandsworth,13/06/2013,Conversion
Tower Hamlets,Tower Hamlets,10/05/2013,New Build
Camden,Camden,17/05/2013,Conversion
Wandsworth,Wandsworth,02/12/2013,Conversion
Camden,Camden,09/12/2013,Conversion
Wandsworth,Wandsworth,23/07/2013,Conversion
OPDC,Ealing,24/01/2013,New Build
Hackney,Hackney,05/07/2013,Conversion
Hackney,Hackney,16/01/2013,Conversion
Hillingdon,Hillingdon,29/03/2013,New Build
Tower Hamlets,Tower Hamlets,30/08/2013,New Build
Hillingdon,Hillingdon,31/03/2013,New Build
Lewisham,Lewisham,25/02/2013,Conversion
Hillingdon,Hillingdon,24/04/2013,Conversion
Hackney,Hackney,05/11/2013,New Build
Brent,Brent,11/03/2013,New Build
Hackney,Hackney,29/11/2013,New Build
Tower Hamlets,Tower Hamlets,01/05/2013,New Build
Redbridge,Redbridge,04/10/2013,New Build
Brent,Brent,23/06/2013,New Build
Lewisham,Lewisham,15/02/2013,Conversion
Redbridge,Redbridge,13/05/2013,New Build
Hillingdon,Hillingdon,11/11/2013,New Build
Wandsworth,Wandsworth,01/07/2013,New Build
Redbridge,Redbridge,16/04/2013,Conversion
Brent,Brent,12/12/2013,New Build
Hillingdon,Hillingdon,03/03/2013,Conversion
Brent,Brent,25/10/2013,Conversion
Brent,Brent,14/01/2013,Conversion
Lewisham,Lewisham,11/04/2013,Conversion
Camden,Camden,05/06/2013,Conversion
Lewisham,Lewisham,29/08/2013,New Build
Brent,Brent,07/12/2013,New Build
Lewisham,Lewisham,30/05/2013,New Build
Wandsworth,Wandsworth,25/03/2013,Conversion
Redbridge,Redbridge,01/12/2013,New Build
Brent,Brent,12/12/2013,New Build
Tower Hamlets,Tower Hamlets,15/01/2013,New Build
Hillingdon,Hillingdon,07/10/2013,New Build
Lewisham,Lewisham,17/02/2013,Conversion
Camden,Camden,12/11/2013,New Build
Hillingdon,Hillingdon,12/08/2013,New Build
Havering,Havering,01/05/2013,New Build
Hillingdon,Hillingdon,01/04/2013,New Build
Camden,Camden,19/08/2013,Conversion
Lewisham,Lewisham,10/03/2013,Conversion
Hillingdon,Hillingdon,03/04/2013,Conversion
Redbridge,Redbridge,01/04/2013,Conversion
OPDC,Ealing,01/12/2013,New Build
Hackney,Hackney,28/05/2013,New Build
Redbridge,Redbridge,14/10/2013,Conversion
Wandsworth,Wandsworth,22/07/2013,Conversion
Redbridge,Redbridge,13/09/2013,New Build
Brent,Brent,03/03/2013,Conversion
Hillingdon,Hillingdon,28/06/2013,New Build
Lewisham,Lewisham,06/07/2013,New Build
Brent,Brent,12/09/2013,New Build
Wandsworth,Wandsworth,15/03/2013,Conversion
OPDC,Ealing,28/11/2013,Conversion
Tower Hamlets,Tower Hamlets,26/06/2013,New Build
Tower Hamlets,Tower Hamlets,28/10/2013,New Build
Havering,Havering,22/11/2013,New Build
Wandsworth,Wandsworth,07/02/2013,Conversion
Camden,Camden,02/05/2013,Conversion
Brent,Brent,04/12/2013,New Build
Wandsworth,Wandsworth,15/07/2013,Conversion
Lewisham,Lewisham,30/04/2013,Conversion
Tower Hamlets,Tower Hamlets,17/04/2013,New Build
Wandsworth,Wandsworth,23/12/2013,New Build
Wandsworth,Wandsworth,01/10/2013,Conversion
Hackney,Hackney,01/01/2013,Conversion
Havering,Havering,20/12/2013,New Build
Havering,Havering,03/12/2013,Conversion
Hillingdon,Hillingdon,30/06/2013,New Build
Redbridge,Redbridge,26/04/2013,New Build
Camden,Camden,01/11/2013,Conversion
Brent,Brent,07/12/2013,Conversion
Brent,Brent,30/03/2013,Conversion
City of London,City of London,31/03/2013,New Build
Redbridge,Redbridge,08/02/2013,Conversion
LLDC,Newham,31/12/2013,New Build
Camden,Camden,08/07/2013,New Build
Camden,Camden,14/10/2013,Conversion
Lewisham,Lewisham,26/06/2013,New Build
Hackney,Hackney,01/01/2013,New Build
Redbridge,Redbridge,07/08/2013,Conversion
Camden,Camden,01/03/2013,Conversion
Lewisham,Lewisham,03/10/2013,Conversion
Brent,Brent,09/04/2013,Conversion
Camden,Camden,17/06/2013,New Build
Hackney,Hackney,01/09/2013,New Build
Hackney,Hackney,01/02/2013,Conversion
Havering,Havering,02/12/2013,New Build
Redbridge,Redbridge,27/02/2013,New Build
Hillingdon,Hillingdon,25/09/2013,New Build
Hackney,Hackney,01/11/2013,Conversion
Redbridge,Redbridge,01/04/2013,New Build
Lewisham,Lewisham,01/06/2013,Conversion
Hackney,Hackney,01/01/2013,Conversion
Wandsworth,Wandsworth,31/03/2013,Conversion
Camden,Camden,28/10/2013,Conversion
Camden,Camden,07/10/2013,Conversion
Camden,Camden,03/01/2013,New Build
Brent,Brent,08/02/2013,New Build
Wandsworth,Wandsworth,18/09/2013,New Build
Camden,Camden,16/10/2013,Conversion
Tower Hamlets,Tower Hamlets,19/02/2013,New Build
Havering,Havering,02/10/2013,New Build
Havering,Havering,07/03/2013,New Build
Lewisham,Lewisham,13/03/2013,Conversion
Redbridge,Redbridge,26/04/2013,Conversion
Lewisham,Lewisham,04/04/2013,Conversion
Brent,Brent,01/08/2013,New Build
Havering,Havering,25/07/2013,New Build
Havering,Havering,13/05/2013,New Build
Havering,Havering,25/07/2013,New Build
Havering,Havering,21/08/2013,New Build
Brent,Brent,07/08/2013,New Build
Brent,Brent,04/12/2013,Conversion
Hillingdon,Hillingdon,20/05/2013,New Build
Hackney,Hackney,09/12/2013,New Build
Brent,Brent,05/05/2013,Conversion
Havering,Havering,07/11/2013,New Build
Brent,Brent,26/09/2013,Conversion
Hackney,Hackney,01/09/2013,Conversion
Lewisham,Lewisham,02/05/2013,New Build
Havering,Havering,05/11/2013,New Build
Wandsworth,Wandsworth,01/01/2013,New Build
Hillingdon,Hillingdon,15/01/2013,New Build
Brent,Brent,21/12/2013,Conversion
Hillingdon,Hillingdon,05/12/2013,New Build
Havering,Havering,03/07/2013,New Build
Tower Hamlets,Tower Hamlets,22/02/2013,New Build
Redbridge,Redbridge,30/09/2013,Conversion
Hillingdon,Hillingdon,21/02/2013,New Build
Hackney,Hackney,01/04/2013,New Build
Hillingdon,Hillingdon,08/05/2013,New Build
Hackney,Hackney,01/11/2013,New Build
Camden,Camden,21/10/2013,New Build
Tower Hamlets,Tower Hamlets,20/12/2013,New Build
Camden,Camden,12/09/2013,Conversion
Bromley,Bromley,10/07/2013,New Build
Kingston,Kingston upon Thames,15/04/2013,New Build
Westminster,Westminster,01/03/2013,Conversion
Lambeth,Lambeth,16/07/2013,Conversion
Sutton,Sutton,01/04/2013,Conversion
Richmond,Richmond upon Thames,09/02/2013,Conversion
Croydon,Croydon,01/09/2013,New Build
Croydon,Croydon,01/06/2013,New Build
Hammersmith & Fulham,Hammersmith and Fulham,27/02/2013,Conversion
Westminster,Westminster,01/01/2013,New Build
Newham,Newham,01/01/2013,Conversion
Westminster,Westminster,31/03/2013,New Build
Brent,Brent,20/12/2013,Conversion
Camden,Camden,19/03/2013,New Build
Camden,Camden,01/05/2013,Conversion
Hillingdon,Hillingdon,05/06/2013,New Build
Wandsworth,Wandsworth,22/07/2013,New Build
Brent,Brent,14/12/2013,Conversion
Hackney,Hackney,01/02/2013,Conversion
Lewisham,Lewisham,18/04/2013,Conversion
Tower Hamlets,Tower Hamlets,29/01/2013,Conversion
Brent,Brent,01/08/2013,Conversion
Wandsworth,Wandsworth,08/10/2013,Conversion
Wandsworth,Wandsworth,05/01/2013,Conversion
Brent,Brent,10/05/2013,Conversion
Hillingdon,Hillingdon,04/04/2013,New Build
Brent,Brent,20/11/2013,Conversion
Redbridge,Redbridge,06/07/2013,New Build
Wandsworth,Wandsworth,02/09/2013,Conversion
Camden,Camden,06/08/2013,Conversion
Wandsworth,Wandsworth,01/05/2013,Conversion
Redbridge,Redbridge,08/01/2013,New Build
Hillingdon,Hillingdon,05/07/2013,New Build
Brent,Brent,13/05/2013,New Build
Lewisham,Lewisham,01/05/2013,New Build
Wandsworth,Wandsworth,26/11/2013,Conversion
Lewisham,Lewisham,17/04/2013,New Build
Hackney,Hackney,01/01/2013,Conversion
Camden,Camden,10/09/2013,New Build
Havering,Havering,20/03/2013,Conversion
Camden,Camden,13/07/2013,Conversion
Wandsworth,Wandsworth,23/11/2013,New Build
Hackney,Hackney,23/01/2013,New Build
Redbridge,Redbridge,16/07/2013,New Build
Havering,Havering,13/05/2013,New Build
Hackney,Hackney,01/10/2013,New Build
Hackney,Hackney,01/01/2013,New Build
Hackney,Hackney,24/06/2013,New Build
Camden,Camden,03/06/2013,Conversion
Hackney,Hackney,05/09/2013,Conversion
Lewisham,Lewisham,08/08/2013,Conversion
Hillingdon,Hillingdon,23/10/2013,New Build
Hillingdon,Hillingdon,05/06/2013,New Build
Redbridge,Redbridge,07/08/2013,Conversion
Lewisham,Lewisham,19/04/2013,Conversion
Tower Hamlets,Tower Hamlets,28/08/2013,New Build
Lewisham,Lewisham,10/07/2013,Conversion
Hillingdon,Hillingdon,01/10/2013,Conversion
Brent,Brent,06/09/2013,New Build
Brent,Brent,01/03/2013,Conversion
Redbridge,Redbridge,04/11/2013,New Build
Redbridge,Redbridge,06/09/2013,New Build
Brent,Brent,19/06/2013,Conversion
Redbridge,Redbridge,14/10/2013,New Build
Lewisham,Lewisham,09/04/2013,New Build
Camden,Camden,26/06/2013,New Build
Wandsworth,Wandsworth,12/12/2013,Conversion
Camden,Camden,05/08/2013,New Build
Redbridge,Redbridge,18/02/2013,Conversion
Redbridge,Redbridge,03/04/2013,New Build
Hackney,Hackney,10/04/2013,Conversion
OPDC,Brent,08/03/2013,New Build
Brent,Brent,08/08/2013,Conversion
Wandsworth,Wandsworth,03/07/2013,New Build
Wandsworth,Wandsworth,01/04/2013,Conversion
Hackney,Hackney,01/09/2013,New Build
Havering,Havering,26/06/2013,New Build
Merton,Merton,10/07/2013,New Build
Hackney,Hackney,01/12/2013,Conversion
Brent,Brent,13/09/2013,New Build
Wandsworth,Wandsworth,31/03/2013,New Build
LLDC,Newham,30/09/2013,New Build
Redbridge,Redbridge,18/10/2013,Conversion
Hillingdon,Hillingdon,02/04/2013,New Build
Hackney,Hackney,01/01/2013,Conversion
Wandsworth,Wandsworth,04/01/2013,New Build
Hackney,Hackney,01/01/2013,Conversion
OPDC,Ealing,10/04/2013,New Build
Tower Hamlets,Tower Hamlets,16/05/2013,New Build
Wandsworth,Wandsworth,19/04/2013,New Build
Hackney,Hackney,01/05/2013,New Build
Tower Hamlets,Tower Hamlets,29/05/2013,New Build
Havering,Havering,14/01/2013,New Build
Wandsworth,Wandsworth,29/07/2013,Conversion
Wandsworth,Wandsworth,27/11/2013,New Build
Lewisham,Lewisham,06/06/2013,Conversion
Hackney,Hackney,04/07/2013,Conversion
Havering,Havering,24/07/2013,New Build
Wandsworth,Wandsworth,08/11/2013,New Build
Hackney,Hackney,01/01/2013,New Build
Newham,Newham,30/09/2013,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,01/04/2013,New Build
Hammersmith & Fulham,Hammersmith and Fulham,01/04/2013,Conversion
Lambeth,Lambeth,23/07/2013,Conversion
Sutton,Sutton,01/04/2013,New Build
Southwark,Southwark,25/06/2013,Conversion
Barnet,Barnet,28/02/2013,New Build
Sutton,Sutton,01/02/2013,Conversion
Newham,Newham,08/07/2013,Conversion
Sutton,Sutton,31/03/2013,New Build
Lambeth,Lambeth,01/07/2013,Conversion
Enfield,Enfield,14/08/2013,Conversion
Croydon,Croydon,04/12/2013,Conversion
Lambeth,Lambeth,01/04/2013,Conversion
Kingston,Kingston upon Thames,14/02/2013,New Build
Ealing,Ealing,31/03/2013,Conversion
Westminster,Westminster,20/05/2013,New Build
Sutton,Sutton,26/04/2013,Conversion
Enfield,Enfield,27/09/2013,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,03/05/2013,Conversion
Bromley,Bromley,17/10/2013,New Build
Croydon,Croydon,08/03/2013,Conversion
Newham,Newham,29/01/2013,Conversion
Lambeth,Lambeth,10/06/2013,Conversion
Barnet,Barnet,24/07/2013,New Build
Croydon,Croydon,19/09/2013,New Build
Enfield,Enfield,16/04/2013,Conversion
Bexley,Bexley,28/08/2013,Conversion
Lambeth,Lambeth,13/08/2013,Conversion
Barnet,Barnet,17/07/2013,Conversion
Ealing,Ealing,22/02/2013,Conversion
Enfield,Enfield,18/04/2013,New Build
Croydon,Croydon,01/01/2013,Conversion
Newham,Newham,16/07/2013,Conversion
Westminster,Westminster,11/02/2013,Conversion
Westminster,Westminster,15/01/2013,Conversion
Enfield,Enfield,01/06/2013,New Build
Croydon,Croydon,12/11/2013,Conversion
Croydon,Croydon,08/03/2013,New Build
Sutton,Sutton,31/03/2013,New Build
Sutton,Sutton,25/08/2013,New Build
Croydon,Croydon,15/08/2013,Conversion
Lambeth,Lambeth,18/11/2013,Conversion
Croydon,Croydon,01/12/2013,Conversion
Bexley,Bexley,15/05/2013,New Build
Enfield,Enfield,27/11/2013,New Build
Bromley,Bromley,03/01/2013,Conversion
Barnet,Barnet,30/11/2013,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,01/01/2013,New Build
Ealing,Ealing,01/04/2013,New Build
Lambeth,Lambeth,17/08/2013,New Build
Hammersmith & Fulham,Hammersmith and Fulham,05/12/2013,Conversion
Bexley,Bexley,23/04/2013,New Build
Hammersmith & Fulham,Hammersmith and Fulham,01/09/2013,Conversion
Bromley,Bromley,06/03/2013,New Build
Hammersmith & Fulham,Hammersmith and Fulham,15/02/2013,Conversion
Lambeth,Lambeth,01/05/2013,New Build
Ealing,Ealing,04/06/2013,Conversion
Ealing,Ealing,02/07/2013,Conversion
Sutton,Sutton,01/04/2013,Conversion
Bexley,Bexley,07/02/2013,New Build
Ealing,Ealing,04/06/2013,New Build
Southwark,Southwark,01/02/2013,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,01/11/2013,Conversion
Bromley,Bromley,11/11/2013,New Build
Hammersmith & Fulham,Hammersmith and Fulham,25/04/2013,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,15/08/2013,Conversion
Richmond,Richmond upon Thames,31/01/2013,New Build
Sutton,Sutton,01/05/2013,New Build
Barnet,Barnet,03/01/2013,Conversion
Barnet,Barnet,09/10/2013,New Build
Lambeth,Lambeth,24/02/2013,New Build
Lambeth,Lambeth,26/06/2013,Conversion
Barnet,Barnet,09/05/2013,Conversion
Richmond,Richmond upon Thames,25/07/2013,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,28/03/2013,New Build
Bromley,Bromley,05/11/2013,New Build
Croydon,Croydon,29/04/2013,Conversion
Westminster,Westminster,01/09/2013,New Build
Croydon,Croydon,31/12/2013,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,04/01/2013,Conversion
Westminster,Westminster,10/06/2013,Conversion
Ealing,Ealing,06/06/2013,New Build
Lambeth,Lambeth,23/01/2013,Conversion
Lambeth,Lambeth,12/06/2013,Conversion
Lambeth,Lambeth,01/07/2013,Conversion
Lambeth,Lambeth,23/03/2013,New Build
Sutton,Sutton,30/11/2013,New Build
Hammersmith & Fulham,Hammersmith and Fulham,21/01/2013,New Build
Barnet,Barnet,21/02/2013,Conversion
Southwark,Southwark,31/08/2013,Conversion
Richmond,Richmond upon Thames,14/11/2013,Conversion
Westminster,Westminster,31/03/2013,Conversion
Southwark,Southwark,01/09/2013,New Build
Southwark,Southwark,01/12/2013,Conversion
Richmond,Richmond upon Thames,31/08/2013,Conversion
Newham,Newham,14/10/2013,New Build
Croydon,Croydon,16/07/2013,New Build
Westminster,Westminster,30/09/2013,Conversion
Southwark,Southwark,19/06/2013,New Build
Enfield,Enfield,05/12/2013,Conversion
Enfield,Enfield,30/09/2013,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,15/03/2013,Conversion
Newham,Newham,29/11/2013,New Build
Croydon,Croydon,03/05/2013,New Build
Westminster,Westminster,25/11/2013,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,12/07/2013,Conversion
Southwark,Southwark,12/10/2013,Conversion
Bromley,Bromley,01/03/2013,New Build
Croydon,Croydon,30/09/2013,New Build
Enfield,Enfield,23/05/2013,New Build
Hammersmith & Fulham,Hammersmith and Fulham,28/01/2013,Conversion
Richmond,Richmond upon Thames,04/03/2013,New Build
Barnet,Barnet,21/03/2013,Conversion
Southwark,Southwark,01/02/2013,Conversion
Ealing,Ealing,21/12/2013,New Build
Lambeth,Lambeth,27/07/2013,Conversion
Barnet,Barnet,23/09/2013,New Build
Bromley,Bromley,13/06/2013,New Build
Southwark,Southwark,01/08/2013,Conversion
Richmond,Richmond upon Thames,30/06/2013,Conversion
Lambeth,Lambeth,10/05/2013,Conversion
Barnet,Barnet,18/07/2013,New Build
Ealing,Ealing,20/12/2013,New Build
Hammersmith & Fulham,Hammersmith and Fulham,27/02/2013,New Build
Barnet,Barnet,08/02/2013,New Build
Lambeth,Lambeth,07/06/2013,Conversion
Bromley,Bromley,11/07/2013,New Build
Ealing,Ealing,28/11/2013,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,01/09/2013,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,01/09/2013,Conversion
Sutton,Sutton,01/04/2013,New Build
Barnet,Barnet,20/12/2013,Conversion
Croydon,Croydon,01/05/2013,New Build
Richmond,Richmond upon Thames,01/06/2013,Conversion
Newham,Newham,17/01/2013,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,01/06/2013,Conversion
Newham,Newham,27/06/2013,Conversion
Bromley,Bromley,07/11/2013,New Build
Barnet,Barnet,06/06/2013,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,04/03/2013,Conversion
Lambeth,Lambeth,01/06/2013,New Build
Hammersmith & Fulham,Hammersmith and Fulham,13/08/2013,Conversion
Westminster,Westminster,31/03/2013,New Build
Richmond,Richmond upon Thames,01/08/2013,Conversion
Southwark,Southwark,01/06/2013,New Build
Ealing,Ealing,07/02/2013,New Build
Sutton,Sutton,31/03/2013,New Build
Bromley,Bromley,07/03/2013,New Build
Ealing,Ealing,15/11/2013,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,01/11/2013,Conversion
Croydon,Croydon,01/01/2013,New Build
Lambeth,Lambeth,15/03/2013,Conversion
Westminster,Westminster,31/03/2013,New Build
Newham,Newham,18/06/2013,New Build
Southwark,Southwark,01/06/2013,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,29/08/2013,Conversion
Southwark,Southwark,31/03/2013,New Build
Richmond,Richmond upon Thames,10/12/2013,New Build
Sutton,Sutton,01/04/2013,New Build
Croydon,Croydon,25/09/2013,Conversion
Bromley,Bromley,14/08/2013,New Build
Sutton,Sutton,05/12/2013,New Build
Sutton,Sutton,01/04/2013,Conversion
Newham,Newham,01/06/2013,Conversion
Southwark,Southwark,21/08/2013,New Build
Croydon,Croydon,31/12/2013,Conversion
Barnet,Barnet,22/01/2013,Conversion
Ealing,Ealing,27/03/2013,Conversion
Bromley,Bromley,01/11/2013,New Build
Lambeth,Lambeth,04/03/2013,New Build
Lambeth,Lambeth,29/05/2013,Conversion
Bexley,Bexley,28/08/2013,New Build
Lambeth,Lambeth,29/11/2013,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,01/09/2013,Conversion
Bexley,Bexley,10/10/2013,Conversion
Lambeth,Lambeth,01/01/2013,Conversion
Southwark,Southwark,31/03/2013,New Build
Bromley,Bromley,24/04/2013,New Build
Lambeth,Lambeth,20/05/2013,Conversion
Bromley,Bromley,28/08/2013,Conversion
Ealing,Ealing,01/07/2013,New Build
Hammersmith & Fulham,Hammersmith and Fulham,01/04/2013,Conversion
Newham,Newham,17/06/2013,Conversion
Barnet,Barnet,04/10/2013,New Build
Westminster,Westminster,01/01/2013,Conversion
Southwark,Southwark,01/08/2013,Conversion
Sutton,Sutton,31/03/2013,Conversion
Bromley,Bromley,24/06/2013,New Build
Sutton,Sutton,30/11/2013,New Build
Croydon,Croydon,28/03/2013,Conversion
Ealing,Ealing,01/01/2013,Conversion
Barnet,Barnet,01/02/2013,New Build
Hammersmith & Fulham,Hammersmith and Fulham,01/05/2013,Conversion
Barnet,Barnet,07/06/2013,Conversion
Bexley,Bexley,17/05/2013,New Build
Westminster,Westminster,01/01/2013,Conversion
Enfield,Enfield,19/06/2013,New Build
Southwark,Southwark,31/03/2013,New Build
Richmond,Richmond upon Thames,02/01/2013,New Build
Westminster,Westminster,31/03/2013,Conversion
Kingston,Kingston upon Thames,23/04/2013,New Build
Barnet,Barnet,16/09/2013,Conversion
Ealing,Ealing,05/11/2013,New Build
Barnet,Barnet,15/11/2013,New Build
Barnet,Barnet,26/11/2013,New Build
Sutton,Sutton,01/04/2013,New Build
Southwark,Southwark,19/11/2013,New Build
Ealing,Ealing,30/08/2013,Conversion
Westminster,Westminster,31/03/2013,New Build
Richmond,Richmond upon Thames,01/06/2013,Conversion
Bromley,Bromley,24/05/2013,New Build
Kingston,Kingston upon Thames,29/10/2013,New Build
Westminster,Westminster,31/03/2013,New Build
Richmond,Richmond upon Thames,31/05/2013,New Build
Croydon,Croydon,01/01/2013,New Build
Bromley,Bromley,04/07/2013,New Build
Ealing,Ealing,17/05/2013,New Build
Ealing,Ealing,01/05/2013,New Build
Barnet,Barnet,09/08/2013,Conversion
Croydon,Croydon,09/12/2013,Conversion
Newham,Newham,05/03/2013,New Build
Southwark,Southwark,01/01/2013,Conversion
Westminster,Westminster,01/05/2013,New Build
Barnet,Barnet,01/06/2013,New Build
Westminster,Westminster,31/03/2013,New Build
Ealing,Ealing,23/04/2013,Conversion
Sutton,Sutton,31/03/2013,New Build
Croydon,Croydon,09/12/2013,Conversion
Barnet,Barnet,22/07/2013,New Build
Lambeth,Lambeth,01/03/2013,Conversion
Barnet,Barnet,15/03/2013,Conversion
Westminster,Westminster,30/09/2013,Conversion
Barnet,Barnet,25/10/2013,Conversion
Southwark,Southwark,17/09/2013,Conversion
Enfield,Enfield,31/03/2013,New Build
Lambeth,Lambeth,01/10/2013,New Build
Enfield,Enfield,04/09/2013,New Build
Westminster,Westminster,10/03/2013,Conversion
Ealing,Ealing,24/05/2013,New Build
Croydon,Croydon,01/06/2013,New Build
Bromley,Bromley,09/08/2013,New Build
Hammersmith & Fulham,Hammersmith and Fulham,14/06/2013,Conversion
Lambeth,Lambeth,01/10/2013,New Build
Barnet,Barnet,15/06/2013,Conversion
Croydon,Croydon,29/03/2013,New Build
Croydon,Croydon,28/01/2013,Conversion
Enfield,Enfield,01/04/2013,New Build
Ealing,Ealing,16/06/2013,Conversion
Ealing,Ealing,14/02/2013,New Build
Barnet,Barnet,22/11/2013,Conversion
Bromley,Bromley,03/12/2013,New Build
Barnet,Barnet,23/05/2013,Conversion
Richmond,Richmond upon Thames,01/05/2013,Conversion
Bromley,Bromley,22/11/2013,New Build
Ealing,Ealing,21/05/2013,Conversion
Bromley,Bromley,22/04/2013,New Build
Barnet,Barnet,10/05/2013,Conversion
Croydon,Croydon,29/08/2013,Conversion
Lambeth,Lambeth,25/05/2013,Conversion
Barnet,Barnet,02/11/2013,Conversion
Lambeth,Lambeth,23/07/2013,New Build
Croydon,Croydon,31/12/2013,Conversion
Lambeth,Lambeth,01/04/2013,Conversion
Bromley,Bromley,19/11/2013,New Build
Croydon,Croydon,28/01/2013,New Build
Croydon,Croydon,23/05/2013,New Build
Hammersmith & Fulham,Hammersmith and Fulham,06/02/2013,Conversion
Enfield,Enfield,30/04/2013,Conversion
Sutton,Sutton,31/03/2013,New Build
Enfield,Enfield,29/04/2013,Conversion
Richmond,Richmond upon Thames,01/10/2013,Conversion
Enfield,Enfield,31/07/2013,Conversion
Richmond,Richmond upon Thames,01/10/2013,New Build
Enfield,Enfield,26/06/2013,Conversion
Bromley,Bromley,30/05/2013,New Build
Newham,Newham,30/04/2013,New Build
Westminster,Westminster,31/03/2013,Conversion
Southwark,Southwark,01/08/2013,Conversion
Barnet,Barnet,01/01/2013,New Build
Bexley,Bexley,21/08/2013,Conversion
Croydon,Croydon,30/05/2013,New Build
Westminster,Westminster,13/12/2013,Conversion
Enfield,Enfield,22/07/2013,Conversion
Croydon,Croydon,01/06/2013,Conversion
Bromley,Bromley,07/06/2013,Conversion
Lambeth,Lambeth,01/09/2013,New Build
Barnet,Barnet,01/08/2013,New Build
Westminster,Westminster,01/03/2013,Conversion
Enfield,Enfield,09/12/2013,Conversion
Westminster,Westminster,08/11/2013,Conversion
Barnet,Barnet,22/10/2013,Conversion
Croydon,Croydon,01/06/2013,New Build
Croydon,Croydon,29/10/2013,Conversion
Newham,Newham,06/08/2013,New Build
Enfield,Enfield,13/09/2013,New Build
Ealing,Ealing,01/02/2013,Conversion
Newham,Newham,23/09/2013,Conversion
Lambeth,Lambeth,24/06/2013,Conversion
Westminster,Westminster,31/03/2013,New Build
Bromley,Bromley,13/11/2013,New Build
Sutton,Sutton,30/12/2013,New Build
Hammersmith & Fulham,Hammersmith and Fulham,05/04/2013,Conversion
Bromley,Bromley,13/06/2013,Conversion
Newham,Newham,31/03/2013,New Build
Westminster,Westminster,06/09/2013,New Build
Hammersmith & Fulham,Hammersmith and Fulham,04/03/2013,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,30/05/2013,Conversion
Kingston,Kingston upon Thames,23/12/2013,New Build
Hammersmith & Fulham,Hammersmith and Fulham,18/10/2013,Conversion
Westminster,Westminster,01/04/2013,New Build
Ealing,Ealing,03/05/2013,New Build
Barnet,Barnet,15/08/2013,New Build
Croydon,Croydon,20/05/2013,Conversion
Barnet,Barnet,04/06/2013,New Build
Hammersmith & Fulham,Hammersmith and Fulham,04/03/2013,Conversion
Westminster,Westminster,01/01/2013,Conversion
Croydon,Croydon,09/08/2013,Conversion
Lambeth,Lambeth,02/07/2013,Conversion
Richmond,Richmond upon Thames,06/11/2013,New Build
Westminster,Westminster,31/03/2013,Conversion
Barnet,Barnet,25/07/2013,New Build
Ealing,Ealing,03/06/2013,New Build
Croydon,Croydon,10/09/2013,New Build
